1,0.113907239,0.152610667,0.047216,0.151051042,-1
2,0.0640997,0.202075333,0.136658182,0.1072834,1
3,0.105492749,0.079083333,-0.031212222,0.007882,1
4,0.097627809,0.103071667,0.045591739,0.0968582,1
5,0.089550885,0.042885,0.05246625,0.0078326,1
6,0.085162404,-0.00184,0.088753636,0.058485435,-1
7,0.086676312,0.009442,0.190822143,0.0460236,1
8,0.13574717,0.185627667,-0.000739524,0.117912,1
9,0.116090602,0.017638667,0.060977895,0.0773744,1
10,0.106113108,0.024012667,0.016477333,-0.030477143,1
11,0.075129743,0.020621667,0.033624286,0.016316735,1
12,0.142733655,0.057487,-0.01979125,0.080950408,-1
13,0.0669407,0.048674333,0.345501667,0.0776146,1
14,0.109595165,0.099351,0.440635,0.12243,1
15,0.119704713,0.081915667,0.322406,0.0680896,1
16,0.054163656,0.065144,0.090665385,0.115306939,1
17,0.093954053,0.057077333,-0.002977273,0.063157292,1
18,0.120946683,0.090252333,0.049400714,0.15326234,0
19,0.088412114,0.047801667,0.034796667,0.039004783,1
20,0.072117372,0.052157333,0.090541667,0.080022041,1
21,0.089620508,0.090829,0.245455,0.097444898,1
22,0.137638562,0.080665,0.03202125,0.151079388,0
23,0.083082944,0.053050667,0.028378182,0.234117083,1
24,0.086834138,0.040039667,0.090285714,0.185417273,1
25,0.106351842,0.063360333,0.0451785,0.058773958,0
26,0.079066837,0.191465,0.039954643,0.134546939,1
27,0.134255866,0.023778667,0.0739675,0.095111702,1
28,0.058570985,0.066913667,0.2412425,0.036637872,1
29,0.119520648,0.094027333,-0.0903384,0.132352,1
30,0.09769718,0.050687667,-0.071288889,0.0484764,1
31,0.091449879,0.042934667,0.044328,0.1087864,1
32,0.101447403,0.127848,0.069861071,0.1913956,1
33,0.078000567,0.118496,0.030128235,0.0975294,0
34,0.064978399,0.073079333,0.0665445,0.096730612,1
35,0.11782145,0.113718,0.014007778,0.1993972,1
36,0.097176491,0.062546,0.046125714,0.110452955,-1
37,0.069443582,0.099381667,-0.082327391,0.127797551,-1
38,0.040736506,0.061026333,0.107675417,0.221591429,1
39,0.122377434,0.033680667,0.011763636,0.081835102,0
40,0.066930288,0.011976333,0.129906296,0.063595714,1
41,0.125015895,0.190686,0.156525417,0.162245102,0
42,0.091786065,0.1131,-0.009975833,0.165618571,-1
43,0.102683427,0.104123333,0.029804828,0.151105,1
44,0.145607101,0.173293,0.12086,0.131768,0
45,0.109063502,0.240085667,0.067622593,0.160949184,-2
