1,0.153489704,0.1215775,0.095447333,0.0629118,1
2,0.145201189,0.16915,0.120470526,0.1358046,-1
3,0.1617884,0.1182905,0.093362609,0.0499752,1
4,0.113320812,-0.0382905,0.073426522,0.0795364,0
5,0.128236928,0.075741,0.138569,0.0153028,0
6,0.125102845,-0.035103,0.033662917,0.061879574,1
7,0.08707192,0.001571,0.043935556,-0.0329306,-1
8,0.100026827,0.0850585,0.03498,0.073001429,1
9,0.096660449,0.1212035,0.044675217,0.0793528,-1
10,0.119099136,0.0147315,0.0272345,-0.0235926,0
11,0.099538559,0.093052,0.109048095,0.0496044,1
12,0.120688157,0.24229,0.098564762,0.1194204,0
13,0.100087963,0.0689255,0.01934,0.124211667,-1
14,0.128555124,0.0324265,-0.022651333,-0.054838776,-1
15,0.099231613,0.018034,0.013283636,0.006012553,1
16,0.134369229,0.02598,0.045064737,0.034810204,-1
17,0.146006429,0.097959,0.1246965,0.035665417,0
18,0.137943787,0.097383,0.202885455,-0.003882708,-1
19,0.174188109,0.070179,0.10185381,0.078181875,-1
20,0.113439871,0.042364,0.139732727,0.077483,1
21,0.133383183,0.143027,0.060846875,0.117289375,-1
22,0.146099784,-0.031105,0.052098462,-0.010662292,0
23,0.108473818,0.055382,0.070449444,0.085423673,-1
24,0.084726268,0.0344345,0.218138,0.002405208,-1
25,0.116758001,0.1026885,-0.069344545,0.050887083,1
26,0.128012721,-0.066982,0.1606095,0.025925306,-1
27,0.123193991,0.123701,0.064251,0.1064232,-1
28,0.167233423,-0.0575855,-0.011698,0.0342344,1
29,0.110850447,0.12336,0.078591053,0.04565617,-1
30,0.152536782,0.0957675,0.064668636,0.13333413,1
31,0.095273924,0.1171375,0.096148261,0.079897708,0
32,0.136534921,0.0745795,0.065635909,0.042507292,0
33,0.035893931,0.112079,0.061638235,-0.02259,0
34,0.045543432,0.0204435,0.131665385,0.058213673,1
35,0.120606451,0.093167,0.002033158,0.038941837,-1
36,0.108512151,0.1166035,0.120183529,0.075794894,0
37,0.116706295,0.2335455,0.018561905,0.145260816,-1
38,0.116706874,0.279966,0.176942381,0.0687802,1
39,0.136432712,0.308567,0.108417826,0.1142908,-2
