1,0.153489704,0.041194,-0.049877931,0.198532,-1
2,0.145201189,0.146619,-0.068546786,0.1486484,0
3,0.1617884,0.207538,0.012885517,0.1260954,0
4,0.114551818,-0.0183385,0.08051931,0.0523176,1
5,0.122184049,0.04866,0.06376087,0.0836864,1
6,0.126526445,-0.0427245,-0.042448824,0.049873696,1
7,0.101784474,0.018663,-0.026607273,0.096335532,1
8,0.099908506,0.1380365,-0.071838261,0.0866648,-1
9,0.100213978,0.0271765,-0.039225833,0.047855,1
10,0.118100878,0.0190865,0.09422,0.052802,-1
11,0.099538559,-0.0713295,0.054802273,0.0160534,-1
12,0.12368162,0.0256055,0.012752222,0.027639091,-1
13,0.102992914,-0.010398,0.1174775,0.043511224,1
14,0.128555124,0.084113,0.109202174,1.49E-05,1
15,0.099231613,0.0291925,0.048767727,0.073276122,1
16,0.134369229,0.044883,0.047323182,0.0819814,-1
17,0.146006429,0.090652,0.140687917,0.075234583,1
18,0.137943787,0.029613,0.087978889,0.099066327,0
19,0.141293036,0.074093,0.032373636,0.103405532,1
20,0.218048206,0.0236595,0.035231111,0.07213413,1
21,0.113439871,0.1522205,0.0928225,0.1385004,1
22,0.133383183,0.124169,0.046650741,0.167339,0
23,0.130323728,0.091691,-0.017357391,0.131407447,0
24,0.100708782,0.092015,0.011177273,0.0456902,0
25,0.109951426,-0.013719,0.024096957,0.040721667,1
26,0.140165352,0.142503,-0.01502,0.013048367,1
27,0.121342988,0.0360505,0.052135263,0.064778542,1
28,0.170281276,0.075234,0.110463158,0.104302857,1
29,0.155078996,0.0548405,2.00E-05,0.16097,-1
30,0.055954741,0.0208765,0.07798125,0.040243673,-1
31,0.152536782,0.102004,-0.007975185,0.142545625,1
32,0.095273924,0.085851,0.009376471,0.051499574,0
33,0.082251885,0.038575,0.056318519,0.1357178,1
34,0.132022386,0.0501835,0.0632792,0.091765208,0
35,0.108512151,0.116222,0.035288889,0.154766667,1
36,0.107686509,0.0195725,-0.034368636,0.098230213,0
37,0.125726082,0.068249,0.040531176,0.088833958,1
38,0.116706874,0.168731,0.044063333,0.136377551,1
39,0.136432712,0.0981985,0.05527625,0.149845918,-2
