1,0.153489704,0.1602305,0.113528,0.1501518,0
2,0.145201189,0.1336325,0.172037037,0.090001,0
3,0.1617884,0.225377,0.111614643,0.154397,0
4,0.113320812,0.0695715,0.176568571,0.0665296,0
5,0.128236928,-0.0110905,0.0023095,0.1366918,0
6,0.121224916,0.048161,0.074116071,0.01686875,1
7,0.101815827,-0.0174685,0.107687692,0.0949036,-1
8,0.097022769,0.0757215,-0.001142308,0.0464208,0
9,0.103609531,0.119272,0.1828612,0.0362352,0
10,0.119099136,0.0781815,0.115767857,0.046674286,-1
11,0.093816413,0.076471,0.154985263,0.0105176,-1
12,0.121887997,0.1075405,0.144285517,0.00918898,1
13,0.099476477,-0.017224,0.02848,0.101563878,-1
14,0.12413692,0.0601135,0.061243529,0.0955134,0
15,0.116770948,0.0605955,0.046415,0.017794898,-1
16,0.149503218,0.012805,0.0293975,0.059956735,-1
17,0.078671117,0.0712675,0.121446471,0.021440625,1
18,0.157055924,0.0825555,0.058352727,0.060003061,-1
19,0.146309098,0.041164,0.208921724,0.0704802,1
20,0.141293036,0.1160955,0.175201667,0.088045208,1
21,0.218048206,0.131519,0.0852372,0.030882917,-1
22,0.123172787,0.03013,0.073056471,0.067223265,-1
23,0.131484348,0.2889055,0.188621154,0.109494375,1
24,0.146099784,0.121041,0.129738462,0.116729787,1
25,0.093854796,0.0899765,0.0916675,0.0264528,0
26,0.109676299,0.1456455,0.096649667,0.031861429,-1
27,0.132931974,0.0119205,0.116255172,0.012178125,-1
28,0.130644791,0.0112945,0.046686154,0.058003061,-1
29,0.135518264,0.0297,0.175389667,0.038193,0
30,0.160543705,0.0591795,0.184600714,0.075413333,-1
31,0.067368846,0.0741385,0.135921379,0.047612917,0
32,0.152536782,0.0208035,0.115393704,-0.014852553,-1
33,0.095273924,0.0429515,0.063463793,0.00540875,-1
34,0.116866054,0.101348,0.177432917,0.034978043,1
35,0.046892195,-0.0386315,0.065565,0.095458261,1
36,0.110411406,0.1022755,0.156901481,0.132967292,-1
37,0.120359071,0.031807,0.076776,0.0377308,0
38,0.116877405,0.0336655,0.110577143,0.0624534,0
39,0.116706874,0.21151,0.081719286,0.011542449,-1
40,0.136432712,0.2098595,0.146914,0.0787098,-2
